[19-May-2025 10:32:35 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:37 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:37 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:37 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:40 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:40 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:40 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:42 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:43 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:43 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:43 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:32:56 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:01 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:03 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:05 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:13 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:14 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:17 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:17 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:17 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:21 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:21 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:21 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:22 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:23 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:23 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:23 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:24 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:24 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:24 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:59 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:59 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:33:59 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:02 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:06 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 10:34:23 Europe/Helsinki] Database connection test: successful
[19-May-2025 10:34:23 Europe/Helsinki] Product ID: 26, Result: found
[19-May-2025 10:34:47 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 10:34:59 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 10:35:25 Europe/Helsinki] PHP Fatal error:  Uncaught Error: Call to undefined method Routes::path() in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php:58
Stack trace:
#0 C:\laragon\www\prog23\lagerhanteringssystem\index.php(17): require_once()
#1 {main}
  thrown in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 58
[19-May-2025 10:35:28 Europe/Helsinki] PHP Fatal error:  Uncaught Error: Call to undefined method Routes::path() in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php:58
Stack trace:
#0 C:\laragon\www\prog23\lagerhanteringssystem\index.php(17): require_once()
#1 {main}
  thrown in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 58
[19-May-2025 11:00:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:00:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:01:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:01:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:02:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:02:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:03:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:03:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:04:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:04:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:05:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:05:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:21 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:33 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:33 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:33 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:33 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:06:35 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:08:22 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:08:50 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:13:18 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:14:10 Europe/Helsinki] PHP Fatal error:  Cannot redeclare getBasePath() (previously declared in C:\laragon\www\prog23\lagerhanteringssystem\includes\routes.php:72) in C:\laragon\www\prog23\lagerhanteringssystem\includes\auth.php on line 264
[19-May-2025 11:19:22 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 11:19:23 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 11:26:57 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 11:26:58 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 11:27:00 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 11:27:00 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 11:27:09 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 11:27:09 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 11:27:09 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 12:15:32 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 12:15:32 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 12:16:25 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 12:16:25 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 12:16:30 Europe/Helsinki] New newsletter subscription: lesya.maurin@gmail.com at 2025-05-19 12:16:30
[19-May-2025 12:17:03 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:17:03 Europe/Helsinki] Product ID: 36, Result: found
[19-May-2025 12:23:30 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 12:23:31 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 12:30:11 Europe/Helsinki] Error fetching featured products: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.image' in 'field list'
[19-May-2025 12:30:12 Europe/Helsinki] PHP Warning:  Constant BASE_PATH already defined in C:\laragon\www\prog23\lagerhanteringssystem\config\config.php on line 68
[19-May-2025 12:30:14 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:30:14 Europe/Helsinki] Product ID: 35, Result: found
[19-May-2025 12:30:17 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:30:17 Europe/Helsinki] Product ID: 34, Result: found
[19-May-2025 12:30:19 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:30:19 Europe/Helsinki] Product ID: 32, Result: found
[19-May-2025 12:31:15 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:31:15 Europe/Helsinki] Product ID: 28, Result: found
[19-May-2025 12:31:17 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:31:17 Europe/Helsinki] Product ID: 27, Result: found
[19-May-2025 12:31:18 Europe/Helsinki] Database connection test: successful
[19-May-2025 12:31:18 Europe/Helsinki] Product ID: 29, Result: found
[19-May-2025 12:31:19 Europe/Helsinki] Database connection test: successful
